run_id,provenance_level,protocol_group,protocol_status,status,model_name,model_path,model_revision,num_layers,method,adapter_enabled,adapter_path,adapter_hash,benchmark,task,split,context_length,n_planned,n_valid,seed,resume_j,j_fraction,selector,topk,chunk_size,metric,score,score_scale,stderr,ci95_low,ci95_high,code_commit,run_date,gpu,config_path,predictions_path,scorer_output_path,log_path,source_summary_path,source_disk,notes,exclude_reason
babilong/long1k_MASS0p5_step1000/qa5/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_1k/qa5_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,diskB,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_MASS0p5_step1000/qa5/2k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,2k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_2k/qa5_2k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,diskB,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_MASS0p5_step1000/qa5/32k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,32k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_32k/qa5_32k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,diskB,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_MASS0p5_step1000/qa5/4k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,4k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_4k/qa5_4k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,diskB,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_MASS0p5_step1000/qa5/8k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,8k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_MASS0p5_step1000/long1k_MASS0p5_step1000_8k/qa5_8k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,diskB,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/0k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,0k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_0k/qa1_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/16k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,16k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_1k/qa1_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/2k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,2k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_2k/qa1_2k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/32k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,32k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_32k/qa1_32k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/4k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,4k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_4k/qa1_4k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa1/8k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,8k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_8k/qa1_8k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/0k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,0k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_0k/qa2_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/16k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,16k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa2_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_1k/qa2_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/2k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,2k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_2k/qa2_2k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/32k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,32k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_32k/qa2_32k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/4k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,4k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_4k/qa2_4k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa2/8k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,8k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_8k/qa2_8k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/0k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,0k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/16k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,16k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa5_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_1k/qa5_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/2k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,2k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_2k/qa5_2k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/32k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,32k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_32k/qa5_32k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/4k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,4k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_4k/qa5_4k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_final_swa0/qa5/8k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa5,,8k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_final_swa0/long1k_final_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.json,babilong_results/long1k_final_swa0/long1k_final_swa0_8k/qa5_8k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/0k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,0k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa1_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/16k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,16k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_16k/qa1_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_1k/qa1_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/2k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,2k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_2k/qa1_2k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/32k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,32k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_32k/qa1_32k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/4k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,4k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_4k/qa1_4k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa1/8k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa1,,8k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_8k/qa1_8k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard1of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa2/0k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,0k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa2_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard2of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa2/16k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,16k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_16k/qa2_16k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
babilong/long1k_step500_swa0/qa2/1k,B,baseline_unknown,,needs_rescore,Llama-3-8B,models/Meta-Llama-3-8B,,,unknown,False,,,BABILong,qa2,,1k,,100,,,,,,512,string_match(TASK_LABELS),,0-100,,,,,2026-06-16,,babilong_results/long1k_step500_swa0/long1k_step500_swa0_0k/qa5_0k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard3of4.json,babilong_results/long1k_step500_swa0/long1k_step500_swa0_1k/qa2_1k_instruction_yes_examples_yes_post_prompt_yes_chat_template_no_system_prompt_no_shard0of4.csv,,,,wzc1,NO score persisted; needs rescore. chat_template=False. predictions dated 2026-06-16 (pre-2026-07-16 thinking-fix if <=07-15 & Qwen3),needs_rescore_no_score_on_disk
